course,name,Prices,calories,protein,carbs,fat,nutrition_score,meal_category
Bakery,Coconut Blueberry Laddoo,388.58,374,3,57,17,0.40000000000000036,Low_Nutrition
Bakery,Coconut Black Current Laddoo,388.58,374,7,43,26,-3.4000000000000004,Low_Nutrition
Bakery,Kaju Coconut Laddoo,594.28,383,6,43,16,4.6,Low_Nutrition
Bakery,Dryfruit Sugarfree,404.76,480,4,60,24,-4.0,Low_Nutrition
Bakery,Sugar Free Date Delight,380.95,399,5,63,29,-6.399999999999999,Low_Nutrition
Bakery,Sugar Free Anjeer,523.8,422,6,52,21,1.4000000000000004,Low_Nutrition
Bakery,Baklava Pouch,974.57,388,4,65,28,-7.0,Low_Nutrition
Bakery,Baklava Ring,487.28,381,5,62,15,7.4,Low_Nutrition
Bakery,Baklava Roll,487.28,378,6,58,26,-2.3999999999999986,Low_Nutrition
Bakery,Baklava Square,550.84,351,4,68,27,-5.399999999999999,Low_Nutrition
Bakery,Baklava Turkish,550.84,460,3,60,29,-11.0,Low_Nutrition
Bakery,Baklava Pistachio,635.59,467,7,69,15,12.8,Low_Nutrition
Bakery,Pan Tossed Stir Fried Noodles with Manchurian,245.0,464,6,54,21,1.8000000000000007,Low_Nutrition
Bakery,Pan Tossed Stir Fried Noodles with Fried Cottage Cheese,245.0,392,3,57,23,-5.6,Low_Nutrition
Bakery,Pan Tossed Fried Garlic Rice with Manchurian,245.0,420,5,57,21,0.40000000000000036,Low_Nutrition
Bakery,Pan Tossed Fried Garlic Rice with Fried Cottage Cheese,245.0,449,6,63,20,4.600000000000001,Low_Nutrition
Bakery,Cheesy Cigar Roll,245.0,429,6,43,29,-8.4,Low_Nutrition
Bakery,Mumbaiya Pao Slider,225.0,437,6,63,17,7.600000000000001,Low_Nutrition
Bakery,Classic Veggie Burger,155.0,398,3,44,22,-7.199999999999999,Low_Nutrition
Bakery,Guilt Free Nutri Burger,165.0,396,6,63,19,5.600000000000001,Low_Nutrition
Bakery,Herb & Spiced Cottage Cheese Burger,195.0,468,7,42,15,7.4,Low_Nutrition
Bakery,Mac N Cheese Burger,225.0,466,3,45,22,-7.0,Low_Nutrition
Bakery,Mushroom & Spinach Cheese Melted Sandwich,245.0,390,3,57,29,-11.6,Low_Nutrition
Bakery,Pesto Chargrill Veggie Sandwich,245.0,498,6,63,17,7.600000000000001,Low_Nutrition
Bakery,Herbs & Curry Spiced Organic Veggie Sandwich,245.0,478,3,40,29,-15.0,Low_Nutrition
Bakery,Grilled Veg. and Cheese Sandwich,245.0,397,7,50,15,9.0,Low_Nutrition
Bakery,Tomato Basil & Cheese Sandwich,245.0,439,7,60,25,1.0,Low_Nutrition
Bakery,Cajun Cottage Cheese Sandwich,245.0,378,4,40,29,-13.0,Low_Nutrition
Bakery,Paneer Tikka Sandwich,275.0,421,7,68,20,7.600000000000001,Low_Nutrition
Bakery,Spicy Chilli Paneer Sandwich,275.0,483,6,54,15,7.800000000000001,Low_Nutrition
Bakery,California Sandwich,325.0,401,7,69,22,5.800000000000001,Low_Nutrition
Bakery,Mushroom Quattro Sandwich,325.0,421,7,49,27,-3.1999999999999993,Low_Nutrition
Bakery,Pizza Queen Margherita [8 inches],235.0,426,5,60,27,-5.0,Low_Nutrition
Bakery,Hell Spicy Sicilian Pizza [8 inches],245.0,407,7,44,21,1.8000000000000007,Low_Nutrition
Bakery,The Hazelnut Factory Mammas Farm Fresh Pizza [8 inches],245.0,378,6,61,23,1.200000000000001,Low_Nutrition
Bakery,Paneer Tikka Pizza [8 inches],265.0,388,4,49,22,-4.199999999999999,Low_Nutrition
Bakery,Angry Arrabiata Pasta,255.0,470,6,48,18,3.6000000000000014,Low_Nutrition
Bakery,Pink Sauce Pasta,275.0,465,5,45,27,-8.0,Low_Nutrition
Bakery,Alfredo Pasta,355.0,492,6,42,26,-5.6,Low_Nutrition
Bakery,Creamy Pesto Pasta,355.0,443,3,40,19,-5.0,Low_Nutrition
Bakery,Mac N Cheese Pasta,355.0,442,5,58,19,2.6000000000000014,Low_Nutrition
Bakery,Falafel & Pickel Wrap,255.0,374,5,67,29,-5.6,Low_Nutrition
Bakery,Hot Mexicana Cheese Quesadilla,325.0,445,3,50,26,-10.0,Low_Nutrition
Bakery,Cottage Cheese Shawarma,255.0,463,3,48,29,-13.399999999999999,Low_Nutrition
Bakery,Classic Paneer Tikka Roll,255.0,405,4,43,29,-12.4,Low_Nutrition
Bakery,Handmade Chocolates Box [Pack of 10],296.61,362,3,57,20,-2.5999999999999996,Low_Nutrition
Bakery,THF Coconut Rainbow Box [20 Pieces],571.42,430,4,66,24,-2.799999999999999,Low_Nutrition
Bakery,THF Bounty Box [16 Pieces],666.66,427,4,43,29,-12.4,Low_Nutrition
Bakery,Assorted Mewabites Box [16 Pieces],619.05,439,4,67,27,-5.6,Low_Nutrition
Bakery,Assorted Baklava Box [16 Pieces],762.71,355,5,54,15,5.800000000000001,Low_Nutrition
Bakery,THF Coconut Rainbow Box [30 Pieces],809.52,437,6,50,17,5.0,Low_Nutrition
Bakery,Signature Laddoo Box [16 Pieces],809.52,366,5,52,23,-2.5999999999999996,Low_Nutrition
Bakery,THF Delicacy Box [16 Pieces],952.38,363,4,45,29,-12.0,Low_Nutrition
Bakery,Assorted Mewabites Box [25 Pieces],952.38,424,3,41,29,-14.799999999999999,Low_Nutrition
Bakery,THF Healthy Box [25 Pieces],1142.85,446,4,50,18,0.0,Low_Nutrition
Bakery,THF Relish Box [25 Pieces],1047.61,360,6,58,23,0.6000000000000014,Low_Nutrition
Bakery,Assorted Baklava Box [25 Pieces],1101.69,350,6,52,23,-0.5999999999999996,Low_Nutrition
Bakery,THF Bliss Box [25 Pieces],1142.85,386,6,52,27,-4.6,Low_Nutrition
Bakery,THF Signature Laddoo Box [25 Pieces],1190.47,463,4,55,20,-1.0,Low_Nutrition
Bakery,THF Delicacy Box [25 Pieces],1428.57,497,5,68,22,1.6000000000000014,Low_Nutrition
Bakery,Assorted Mewa Bite [36 Pieces],1380.95,359,3,55,16,1.0,Low_Nutrition
Bakery,Assorted Baklava Box [36 Pieces],1610.16,377,7,51,26,-1.799999999999999,Low_Nutrition
Bakery,THF Luxury Box [36 Pieces],2000.0,412,7,51,24,0.20000000000000107,Low_Nutrition
Bakery,THF Premium Laddoo Box [36 Pieces],1809.52,422,4,53,18,0.6000000000000014,Low_Nutrition
Bakery,Assorted Cookies Hamper [750 grams],508.47,394,5,59,22,-0.1999999999999993,Low_Nutrition
Bakery,New Exotic Mixed Basket,1610.16,487,5,51,29,-8.799999999999999,Low_Nutrition
Bakery,Classic Healthy Basket,1949.15,449,7,65,29,-2.0,Low_Nutrition
Bakery,THF Melange Basket,2161.01,423,5,59,26,-4.199999999999999,Low_Nutrition
Bakery,THF Healthy Feast Basket,2754.23,476,3,56,15,2.200000000000001,Low_Nutrition
Bakery,THF Healthy Goodies Basket,3347.45,471,5,60,17,5.0,Low_Nutrition
Bakery,Baker's Gourmet Basket,3347.45,453,4,65,22,-1.0,Low_Nutrition
Bakery,THF Extravaganza Basket,4025.42,447,5,69,17,6.800000000000001,Low_Nutrition
Bakery,THF Golden Boat Basket,5593.22,393,4,50,18,0.0,Low_Nutrition
Bakery,Espresso,65.0,419,5,47,21,-1.5999999999999996,Basic_Meal
Bakery,Cappuccino,155.0,425,5,63,21,1.6000000000000014,Low_Nutrition
Bakery,Latte,165.0,472,4,54,23,-4.199999999999999,Low_Nutrition
Bakery,Mocha,175.0,382,3,63,24,-5.399999999999999,Low_Nutrition
Bakery,Signature Hot Chocolate,185.0,406,4,42,26,-9.6,Low_Nutrition
Bakery,Honey Cinnamon Latte,185.0,498,4,48,25,-7.399999999999999,Low_Nutrition
Bakery,Vanilla Latte,185.0,357,3,44,26,-11.2,Low_Nutrition
Bakery,Macchiato Caldo,205.0,407,7,69,16,11.8,Low_Nutrition
Bakery,Iced Americano,95.0,437,6,42,25,-4.6,Basic_Meal
Bakery,Iced Latte,165.0,489,7,69,18,9.8,Low_Nutrition
Bakery,Caramel Frappe,195.0,471,5,51,28,-7.799999999999999,Low_Nutrition
Bakery,Green Tea,105.0,409,4,43,15,1.5999999999999996,Basic_Meal
Bakery,Lemon Iced Tea,155.0,450,3,61,29,-10.799999999999999,Low_Nutrition
Bakery,Lemon Mint Iced Tea,155.0,370,4,53,23,-4.399999999999999,Low_Nutrition
Bakery,Fresh Lime Soda,130.0,381,4,61,16,4.200000000000001,Basic_Meal
Bakery,Cranberry Lemonade,155.0,499,6,59,22,1.8000000000000007,Low_Nutrition
Bakery,Orange Lemonade,155.0,460,5,60,21,1.0,Low_Nutrition
Bakery,Classic Mojito,175.0,375,3,55,18,-1.0,Low_Nutrition
Bakery,Kiwi Mojito,185.0,364,3,59,20,-2.1999999999999993,Low_Nutrition
Bakery,Triple Berry Margarita,245.0,460,5,41,21,-2.799999999999999,Low_Nutrition
Bakery,Mango Smoothie,235.0,432,3,50,18,-2.0,Low_Nutrition
Bakery,Toffee Nut Shake,230.0,387,6,60,22,2.0,Low_Nutrition
Bakery,Melty KitKat Shake,230.0,371,4,60,21,-1.0,Low_Nutrition
Bakery,Blueberry Shake,230.0,417,5,44,16,2.8000000000000007,Low_Nutrition
Bakery,Oreo Cookies and Fudge Brownie Shake,230.0,417,6,58,20,3.6000000000000014,Low_Nutrition
Bakery,Lotus Biscoff Shake,325.0,380,3,55,20,-3.0,Low_Nutrition
Bakery,Coke,85.71,481,5,54,18,2.8000000000000007,Basic_Meal
Bakery,Sprite,85.71,369,3,56,27,-9.799999999999999,Basic_Meal
Bakery,Thums Up,85.71,480,4,63,27,-6.399999999999999,Basic_Meal
Bakery,Diet Coke,85.71,453,5,56,29,-7.799999999999999,Basic_Meal
Fast Food,BM Fully Loaded Pizza,160.0,457,15,66,34,9.200000000000001,Low_Nutrition
Fast Food,BM Paneer & Onion Pizza,130.0,643,29,67,25,46.4,Affordable_Nutritious
Fast Food,Double Cheese Margherita Pizza Regular,199.0,628,17,46,27,16.200000000000003,Low_Nutrition
Fast Food,Garlic Bread Sticks,109.0,499,23,66,35,24.200000000000003,Affordable_Nutritious
Fast Food,BM Spicy Chicken Pizza,119.0,716,29,59,26,43.8,Affordable_Nutritious
Fast Food,Classic Stuffed Garlic Bread Sticks,155.0,760,15,70,20,24.0,Expensive_Nutritious
Fast Food,BM Barbeque Chicken Pizza,119.0,495,33,57,33,44.4,Affordable_Nutritious
Fast Food,Veggi Special Pizza Regular,199.0,468,26,77,20,47.4,Expensive_Nutritious
Fast Food,BM Corn,119.0,625,27,41,26,36.2,Affordable_Nutritious
Fast Food,White Sauce Veg Pasta,100.0,556,26,72,24,42.4,Affordable_Nutritious
Fast Food,Chocolava Cake,109.0,554,29,81,34,40.2,Affordable_Nutritious
Fast Food,Calzone- Premium Veg,130.0,674,32,75,27,52.0,Affordable_Nutritious
Fast Food,BM Red Pepper & Corn Pizza,130.0,550,25,58,36,25.6,Affordable_Nutritious
Fast Food,Veg Parcel,45.0,506,18,43,30,14.6,Basic_Meal
Fast Food,Veggi Special Pizza Medium,345.0,669,29,44,38,28.8,Expensive_Nutritious
Fast Food,Barbeque Chicken Pizza Large,625.0,673,26,76,31,36.2,Expensive_Nutritious
Fast Food,BM Veg Single HT Combo,399.0,729,19,86,36,19.2,Low_Nutrition
Fast Food,Spicy Veg Peri Peri Pizza Medium,490.0,666,16,43,26,14.6,Low_Nutrition
Fast Food,Garden Fresh Pizza Regular,235.0,768,16,71,24,22.200000000000003,Expensive_Nutritious
Fast Food,Burgery Pizza- Classic Veg,100.0,667,30,65,28,45.0,Affordable_Nutritious
Fast Food,Garden Fresh Pizza Medium,415.0,470,25,76,39,26.200000000000003,Expensive_Nutritious
Fast Food,Paneer Pepprika Pizza Medium,415.0,679,25,67,32,31.4,Expensive_Nutritious
Fast Food,BM Non Veg Loaded Pizza,180.0,693,23,49,34,21.8,Expensive_Nutritious
Fast Food,Veg Supreme Pizza Large,715.0,581,26,67,23,42.4,Expensive_Nutritious
Fast Food,Calzone- Premium Non Veg,140.0,699,28,46,21,44.2,Affordable_Nutritious
Fast Food,Chicken Burger,99.0,798,21,70,34,22.0,Affordable_Nutritious
Fast Food,Double Cheese Margherita Pizza Medium,345.0,788,31,84,38,40.8,Expensive_Nutritious
Fast Food,Chicken Tikka Pizza Pizza Large,625.0,526,28,61,26,42.2,Expensive_Nutritious
Fast Food,Garden Fresh Pizza Large,625.0,469,21,47,28,23.4,Expensive_Nutritious
Fast Food,Paneer Pepprika Pizza Large,625.0,483,16,70,35,11.0,Low_Nutrition
Fast Food,BM Veg Single HT Combo,399.0,516,22,45,21,32.0,Expensive_Nutritious
Fast Food,BM Veg Single Pan Crust Combo,499.0,599,18,62,33,15.4,Low_Nutrition
Fast Food,Double Cheese Margherita Pizza Medium,345.0,763,30,79,26,49.8,Expensive_Nutritious
Fast Food,Fresh Veggi Pizza Medium,345.0,655,26,55,27,36.0,Expensive_Nutritious
Fast Food,Tandoori Corn Pizza Medium,345.0,595,22,40,23,29.0,Expensive_Nutritious
Fast Food,Veggi Special Pizza Medium,345.0,564,23,77,20,41.4,Expensive_Nutritious
Fast Food,Spicy Tango Pizza Medium,415.0,631,21,69,28,27.8,Expensive_Nutritious
Fast Food,Garden Fresh Pizza Medium,415.0,470,23,65,26,33.0,Expensive_Nutritious
Fast Food,Tandoori Onion Paneer Pizza Medium,415.0,775,32,82,22,58.400000000000006,Expensive_Nutritious
Fast Food,Green Mexicana Pizza Medium,415.0,601,26,68,36,29.6,Expensive_Nutritious
Fast Food,Paneer Pepprika Pizza Medium,415.0,476,23,87,30,33.400000000000006,Expensive_Nutritious
Fast Food,Veggi Delight Pizza Medium,490.0,733,23,83,28,34.6,Expensive_Nutritious
Fast Food,Makhni Paneer Pizza Medium,490.0,740,22,82,34,26.400000000000002,Expensive_Nutritious
Fast Food,Spicy Veg Peri Peri Pizza Medium,490.0,460,28,40,35,29.0,Expensive_Nutritious
Fast Food,Veg Supreme Pizza Medium,490.0,484,19,79,23,30.8,Expensive_Nutritious
Fast Food,Kadhai Veggi Special Pizza Medium,490.0,484,23,87,29,34.400000000000006,Expensive_Nutritious
Fast Food,Cheesy Spicy Chicken Pizza Medium,395.0,726,20,49,23,26.8,Expensive_Nutritious
Fast Food,Barbeque Chicken Pizza Medium,415.0,641,18,86,37,16.2,Low_Nutrition
Fast Food,Spicy Chicken Pizza Medium,415.0,580,26,46,22,39.2,Expensive_Nutritious
Fast Food,Chicken Tikka Pizza Pizza Medium,872.0,718,30,42,39,29.4,Expensive_Nutritious
Fast Food,Smokey Chicken Pizza Medium,415.0,770,18,73,31,19.6,Low_Nutrition
Fast Food,Chicken Mexicana Pizza Medium,490.0,671,21,62,37,17.4,Low_Nutrition
Fast Food,Makhni Chicken Delight Pizza Medium,490.0,706,22,58,32,23.6,Expensive_Nutritious
Fast Food,Chicken Indiana Pizza Medium,490.0,768,31,86,30,49.2,Expensive_Nutritious
Fast Food,Hot Chicken Peri Peri Pizza Medium,540.0,788,18,74,36,14.8,Low_Nutrition
Fast Food,Chicken Choice Pizza Medium,540.0,745,18,72,20,30.4,Expensive_Nutritious
Fast Food,Non Veg Lover Pizza Medium,610.0,495,30,65,30,43.0,Expensive_Nutritious
Fast Food,Kadhai Chicken Delight Pizza Medium,610.0,696,23,80,29,33.0,Expensive_Nutritious
Fast Food,Chicken Delight Pizza Medium,610.0,639,22,49,38,15.8,Low_Nutrition
Fast Food,Double Cheese Margherita Pizza Regular,199.0,588,23,82,37,25.400000000000002,Expensive_Nutritious
Fast Food,Tandoori Corn Pizza Regular,199.0,752,26,76,31,36.2,Expensive_Nutritious
Fast Food,Veggi Special Pizza Regular,199.0,534,26,79,20,47.8,Expensive_Nutritious
Fast Food,Spicy Tango Pizza Regular,235.0,482,33,65,27,52.0,Expensive_Nutritious
Fast Food,Garden Fresh Pizza Regular,235.0,778,20,49,34,15.8,Low_Nutrition
Fast Food,Green Mexicana Pizza Regular,235.0,691,15,46,33,6.200000000000001,Low_Nutrition
Fast Food,Paneer Pepprika Pizza Regular,235.0,453,31,43,33,37.6,Expensive_Nutritious
Fast Food,Veggi Delight Pizza Regular,270.0,500,28,70,30,40.0,Expensive_Nutritious
Fast Food,Makhni Paneer Pizza Regular,270.0,533,28,64,39,29.8,Expensive_Nutritious
Fast Food,Spicy Veg Peri Peri Pizza Regular,270.0,453,29,78,20,53.6,Expensive_Nutritious
Fast Food,Kadhai Veggi Special Pizza Regular,270.0,706,19,70,29,23.0,Expensive_Nutritious
Fast Food,Cheesy Spicy Chicken Pizza Regular,205.0,776,25,87,31,36.400000000000006,Expensive_Nutritious
Fast Food,Cheesy Murgh Pizza Regular,205.0,518,26,69,31,34.8,Expensive_Nutritious
Fast Food,Barbeque Chicken Pizza Regular,235.0,667,21,60,36,18.0,Low_Nutrition
Fast Food,Spicy Chicken Pizza Regular,235.0,547,17,65,32,15.0,Low_Nutrition
Fast Food,Chicken Tikka Pizza Pizza Regular,235.0,733,20,67,31,22.4,Expensive_Nutritious
Fast Food,Smokey Chicken Pizza Regular,235.0,474,34,69,23,58.8,Expensive_Nutritious
Fast Food,Chicken Mexicana Pizza Regular,270.0,724,29,78,32,41.6,Expensive_Nutritious
Fast Food,Makhni Chicken Delight Pizza Regular,270.0,482,32,59,25,50.8,Expensive_Nutritious
Fast Food,Chicken Indiana Pizza Regular,270.0,564,24,65,31,30.0,Expensive_Nutritious
Fast Food,Hot Chicken Peri Peri Pizza Regular,315.0,764,19,77,31,22.4,Expensive_Nutritious
Fast Food,Chicken Choice Pizza Regular,315.0,701,22,51,30,24.200000000000003,Expensive_Nutritious
Fast Food,Non Veg Lover Pizza Regular,340.0,721,29,68,34,37.6,Expensive_Nutritious
Fast Food,Kadhai Chicken Delight Pizza Regular,340.0,726,24,51,29,29.200000000000003,Expensive_Nutritious
Fast Food,Chicken Delight Pizza Regular,340.0,484,24,52,25,33.4,Expensive_Nutritious
Fast Food,Double Cheese Margherita Pizza Large,565.0,793,31,49,34,37.8,Expensive_Nutritious
Fast Food,Fresh Veggi Pizza Large,565.0,478,22,89,37,24.8,Expensive_Nutritious
Fast Food,Tandoori Corn Pizza Large,565.0,486,21,51,20,32.2,Expensive_Nutritious
Fast Food,Veggi Special Pizza Large,565.0,515,17,46,38,5.200000000000001,Low_Nutrition
Fast Food,Spicy Tango Pizza Large,625.0,454,30,82,30,46.400000000000006,Expensive_Nutritious
Fast Food,Garden Fresh Pizza Large,625.0,634,29,82,23,51.400000000000006,Expensive_Nutritious
Fast Food,Tandoori Onion Paneer Pizza Large,625.0,737,22,56,26,29.200000000000003,Expensive_Nutritious
Fast Food,Green Mexicana Pizza Large,625.0,736,24,89,23,42.8,Expensive_Nutritious
Fast Food,Paneer Pepprika Pizza Large,625.0,453,15,70,32,12.0,Low_Nutrition
Fast Food,Veggi Delight Pizza Large,715.0,479,31,61,31,43.2,Expensive_Nutritious
Fast Food,Makhni Paneer Pizza Large,715.0,588,32,49,34,39.8,Expensive_Nutritious
Fast Food,Spicy Veg Peri Peri Pizza Large,715.0,639,15,65,37,6.0,Low_Nutrition
Fast Food,Veg Supreme Pizza Large,715.0,712,28,40,38,26.0,Expensive_Nutritious
Fast Food,Kadhai Veggi Special Pizza Large,715.0,666,30,72,34,40.4,Expensive_Nutritious
Fast Food,Cheesy Spicy Chicken Pizza Large,595.0,630,34,83,20,64.6,Expensive_Nutritious
Fast Food,Cheesy Murgh Pizza Large,595.0,628,32,50,30,44.0,Expensive_Nutritious
Fast Food,Barbeque Chicken Pizza Large,625.0,694,19,84,39,15.8,Low_Nutrition
Fast Food,Spicy Chicken Pizza Large,625.0,643,34,42,31,45.4,Expensive_Nutritious
Fast Food,Chicken Tikka Pizza Pizza Large,625.0,791,20,59,39,12.8,Low_Nutrition
Fast Food,Smokey Chicken Pizza Large,1313.0,575,34,62,23,57.4,Expensive_Nutritious
Fast Food,Chicken Mexicana Pizza Large,715.0,729,17,63,27,19.6,Low_Nutrition
Fast Food,Makhni Chicken Delight Pizza Large,715.0,569,32,80,38,42.0,Expensive_Nutritious
Fast Food,Chicken Indiana Pizza Large,715.0,481,22,89,23,38.8,Expensive_Nutritious
Fast Food,Hot Chicken Peri Peri Pizza Large,765.0,710,20,53,33,17.6,Low_Nutrition
Fast Food,Chicken Choice Pizza Large,765.0,736,28,40,20,44.0,Expensive_Nutritious
Fast Food,Golden Chicken Pizza Large,765.0,528,16,72,20,26.4,Expensive_Nutritious
Fast Food,Non Veg Lover Pizza Large,850.0,467,32,78,34,45.6,Expensive_Nutritious
Fast Food,Kadhai Chicken Delight Pizza Large,850.0,701,20,63,26,26.6,Expensive_Nutritious
Fast Food,Chicken Delight Pizza Large,850.0,740,30,71,38,36.2,Expensive_Nutritious
Fast Food,BM Onion,109.0,609,29,59,23,46.8,Affordable_Nutritious
Fast Food,BM Capsicum,119.0,520,34,86,20,65.2,Affordable_Nutritious
Fast Food,BM Corn,119.0,560,16,68,37,8.600000000000001,Basic_Meal
Fast Food,BM Paneer & Onion Pizza,130.0,557,27,56,25,40.2,Affordable_Nutritious
Fast Food,BM Soya & Corn Pizza,130.0,604,31,80,25,53.0,Affordable_Nutritious
Fast Food,BM Red Pepper & Corn Pizza,130.0,486,33,43,39,35.6,Affordable_Nutritious
Fast Food,BM Fully Loaded Pizza,160.0,697,30,70,29,45.0,Expensive_Nutritious
Fast Food,BM Veggie Makhani Pizza,145.0,598,24,66,22,39.2,Affordable_Nutritious
Fast Food,BM Barbeque Chicken Pizza,119.0,539,33,59,28,49.8,Affordable_Nutritious
Fast Food,BM Spicy Chicken Pizza,119.0,616,31,42,35,35.4,Affordable_Nutritious
Fast Food,BM Chicken Keema Pizza,119.0,655,31,75,21,56.0,Affordable_Nutritious
Fast Food,BM Chicken Sausages Pizza,119.0,703,33,68,27,52.6,Affordable_Nutritious
Fast Food,BM Non Veg Loaded Pizza,180.0,471,23,69,35,24.8,Expensive_Nutritious
Fast Food,Garlic Bread Sticks,109.0,633,34,86,29,56.2,Affordable_Nutritious
Fast Food,Classic Stuffed Garlic Bread Sticks,155.0,702,25,89,28,39.8,Expensive_Nutritious
Fast Food,Feast Stuffed Garlic Bread Sticks,165.0,726,18,52,22,24.4,Expensive_Nutritious
Fast Food,Calzone- Premium Veg,130.0,553,16,44,24,16.8,Basic_Meal
Fast Food,Calzone- Premium Non Veg,140.0,662,32,59,34,41.8,Affordable_Nutritious
Fast Food,Burgery Pizza- Classic Veg,100.0,670,17,66,36,11.200000000000001,Basic_Meal
Fast Food,Burgery Pizza- Premium Veg,125.0,747,18,43,31,13.6,Basic_Meal
Fast Food,Burgery Pizza- Classic Non Veg,115.0,703,29,58,31,38.6,Affordable_Nutritious
Fast Food,Burgery Pizza- Premium Non Veg,140.0,460,17,84,31,19.8,Basic_Meal
Fast Food,Veggie Wrap,85.0,720,32,76,25,54.2,Affordable_Nutritious
Fast Food,Non Veggie Wrap,110.0,568,21,89,29,30.8,Affordable_Nutritious
Fast Food,Veg Makhni Pasta,120.0,516,33,73,24,56.6,Affordable_Nutritious
Fast Food,Spicy Paneer Pasta,120.0,669,17,82,39,11.400000000000002,Basic_Meal
Fast Food,White Sauce Veg Pasta,100.0,779,28,74,23,47.8,Affordable_Nutritious
Fast Food,Non Veg Makhni Pasta,140.0,503,27,64,20,46.8,Affordable_Nutritious
Fast Food,Spicy Chicken Pasta,140.0,563,24,64,30,30.8,Affordable_Nutritious
Fast Food,White Sauce Non Veg Pasta,120.0,563,34,40,36,40.0,Affordable_Nutritious
Fast Food,Veg Parcel,45.0,764,17,55,33,12.0,Basic_Meal
Fast Food,Non Veg Parcel,55.0,738,26,74,29,37.8,Affordable_Nutritious
Fast Food,Veg Taco,125.0,463,22,44,28,24.8,Affordable_Nutritious
Fast Food,Non Veg Taco,145.0,533,29,76,24,49.2,Affordable_Nutritious
Fast Food,Paneer Burger,109.0,589,16,48,27,14.600000000000001,Basic_Meal
Fast Food,Chicken Wings,159.0,689,19,53,33,15.600000000000001,Low_Nutrition
Fast Food,Chicken Tikka,149.0,603,21,45,23,28.0,Affordable_Nutritious
Fast Food,Chicken Nuggets,100.0,682,32,81,24,56.2,Affordable_Nutritious
Fast Food,Chicken Burger,99.0,588,22,42,30,22.4,Affordable_Nutritious
Fast Food,Spicy Chicken Burger,125.0,630,16,82,34,14.400000000000002,Basic_Meal
Fast Food,French Fries,70.0,724,25,73,36,28.6,Affordable_Nutritious
Fast Food,Peri Peri French Fries,85.0,509,21,89,31,28.8,Affordable_Nutritious
Fast Food,Chocolava Cake,109.0,538,31,42,34,36.4,Affordable_Nutritious
Fast Food,Pepsi 475ML,57.0,778,17,55,35,10.0,Basic_Meal
Fast Food,Mirinda 45ML,57.0,705,29,71,24,48.2,Affordable_Nutritious
Fast Food,Mountain Dew 475ML,57.0,667,18,41,20,24.200000000000003,Affordable_Nutritious
Fast Food,Strawberry Beer (Non Alcoholic) 330 ML,103.81,743,32,68,24,53.6,Affordable_Nutritious
Fast Food,Cranberry Beer (Non Alcoholic) 330 ML,103.81,597,29,71,23,49.2,Affordable_Nutritious
Fast Food,Water Bottle 475ML,19.0,670,26,62,22,42.4,Affordable_Nutritious
Fast Food,Ketchup Sachet,1.0,612,17,76,28,21.200000000000003,Affordable_Nutritious
Fast Food,Reg Carry Bag,10.0,721,15,77,20,25.4,Affordable_Nutritious
Fast Food,Medium Carry Bag,13.0,475,20,70,35,19.0,Basic_Meal
Fast Food,Large Carry Bag,15.0,463,31,47,34,37.4,Affordable_Nutritious
Pizza,Veggie Delight Pizza,139.0,456,24,43,28,28.6,Affordable_Nutritious
Pizza,Chilli Garlic Paneer Pizza,158.0,465,20,82,23,33.400000000000006,Expensive_Nutritious
Pizza,Cheese Corn Pizza,149.0,476,27,63,20,46.6,Affordable_Nutritious
Pizza,Deluxe Veggie Pizza,152.0,601,21,86,20,39.2,Expensive_Nutritious
Pizza,Extreme Veggie Pizza,158.0,714,30,84,32,44.8,Expensive_Nutritious
Pizza,Masala Paneer Capsicum Cheese Pizza,119.0,530,25,85,37,30.0,Affordable_Nutritious
Pizza,Pizza Wizza Special,158.0,663,22,81,35,25.2,Expensive_Nutritious
Pizza,Masala Corn Cheese Pizza [7 inches],109.0,699,17,89,25,26.8,Affordable_Nutritious
Pizza,Indie Paneer Makhani Pizza,158.0,583,29,48,28,39.6,Expensive_Nutritious
Pizza,Corn Cheese Pizza [7 inches],99.0,545,17,81,34,16.2,Basic_Meal
Pizza,Paneer Onion cheese Pizza,129.0,527,26,56,37,26.200000000000003,Affordable_Nutritious
Pizza,Masala Capsicum Cheese Pizza [7 inches],99.0,675,33,72,36,44.4,Affordable_Nutritious
Pizza,Aloo Tikki Burger,59.0,581,34,54,38,40.8,Affordable_Nutritious
Pizza,Stuffed Garlic Bread,99.0,732,20,74,23,31.8,Affordable_Nutritious
Pizza,Tandoori Peppy Paneer Pizza,158.0,684,23,61,38,20.200000000000003,Expensive_Nutritious
Pizza,Masaledar Onion Cheese Pizza [7 inches],99.0,549,27,71,24,44.2,Affordable_Nutritious
Pizza,Double Cheese Pizza,145.0,614,33,84,39,43.8,Affordable_Nutritious
Pizza,Extra Cheese Stuffed Garlic Bread,109.0,728,34,47,33,44.4,Affordable_Nutritious
Pizza,Tangy Tomato Cheese Pizza [7 inches],89.0,659,31,76,34,43.2,Affordable_Nutritious
Pizza,Veggie Burger,79.0,488,17,48,21,22.6,Affordable_Nutritious
Pizza,Onion capsicum cheese Pizza,119.0,564,23,80,36,26.0,Affordable_Nutritious
Pizza,Peri Peri Paneer Pizza,158.0,698,34,69,34,47.8,Expensive_Nutritious
Pizza,Chatpata black Olive Cheese Pizza [7 inches],99.0,548,24,42,21,35.4,Affordable_Nutritious
